"UserID","Day of Year","Activity1 Status","Activity2 Status","Activity3 Status","Activity4 Status"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","349","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","350","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","351","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","352","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","353","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","354","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","355","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","356","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","357","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","358","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","359","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","360","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","361","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","362","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","363","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","364","1","1","1","1"
"c4cf5b2d-cde2-4e69-b051-978f884845f3","365","1","1","1","1"
